epoch,train_acc,val_acc,train_loss,val_loss
1,0.525,0.7,2.7563669681549072,3.6250126361846924
2,0.525,0.7,2.565281391143799,1.5952239036560059
3,0.525,0.7,1.2927733659744263,0.8679715991020203
4,0.525,0.7,1.2927733659744263,0.8679715991020203
5,0.525,0.7,1.2927733659744263,0.8679715991020203
6,0.525,0.7,0.7447558641433716,0.6368065476417542
7,0.525,0.7,0.7447558641433716,0.6368065476417542
8,0.525,0.7,0.7447558641433716,0.6368065476417542
9,0.525,0.7,0.6929576396942139,0.6592850685119629
10,0.4805194805194805,0.4444444444444444,1.1048280000686646,5.175796985626221
11,0.24675324675324675,0.16666666666666666,3.684528350830078,3.9959864616394043
12,0.03896103896103896,0.05555555555555555,2.3190183639526367,1.964314341545105
13,0.03896103896103896,0.05555555555555555,2.3190183639526367,1.964314341545105
14,0.03896103896103896,0.05555555555555555,2.3190183639526367,1.964314341545105
15,0.4805194805194805,0.4444444444444444,3.958026885986328,4.426573753356934
16,0.4675324675324675,0.4444444444444444,2.774653434753418,3.283555269241333
17,0.4805194805194805,0.4444444444444444,3.2264864444732666,3.7912449836730957
18,0.4805194805194805,0.4444444444444444,3.2264864444732666,3.7912449836730957
19,0.4805194805194805,0.4444444444444444,3.2264864444732666,3.7912449836730957
20,0.4805194805194805,0.4444444444444444,3.2264864444732666,3.7912449836730957
21,0.4805194805194805,0.4444444444444444,3.2264864444732666,3.7912449836730957
22,0.4805194805194805,0.4444444444444444,3.2264864444732666,3.7912449836730957
23,0.4805194805194805,0.4444444444444444,3.2264864444732666,3.7912449836730957
24,0.4805194805194805,0.4444444444444444,3.2264864444732666,3.7912449836730957
25,0.4805194805194805,0.4444444444444444,3.2264864444732666,3.7912449836730957
26,0.4805194805194805,0.4444444444444444,3.2264864444732666,3.7912449836730957
27,0.4805194805194805,0.4444444444444444,3.2264864444732666,3.7912449836730957
28,0.4805194805194805,0.4444444444444444,3.2264864444732666,3.7912449836730957
29,0.4805194805194805,0.4444444444444444,3.2264864444732666,3.7912449836730957
30,0.4805194805194805,0.4444444444444444,3.2264864444732666,3.7912449836730957
31,0.4805194805194805,0.4444444444444444,3.2264864444732666,3.7912449836730957
32,0.4805194805194805,0.4444444444444444,3.2264864444732666,3.7912449836730957
33,0.4805194805194805,0.4444444444444444,3.2264864444732666,3.7912449836730957
34,0.4805194805194805,0.4444444444444444,3.2264864444732666,3.7912449836730957
35,0.4805194805194805,0.4444444444444444,3.2264864444732666,3.7912449836730957
36,0.4805194805194805,0.4444444444444444,3.2264864444732666,3.7912449836730957
37,0.4805194805194805,0.4444444444444444,3.2264864444732666,3.7912449836730957
38,0.4805194805194805,0.4444444444444444,3.2264864444732666,3.7912449836730957
39,0.4805194805194805,0.4444444444444444,3.2264864444732666,3.7912449836730957
40,0.4805194805194805,0.4444444444444444,3.2264864444732666,3.7912449836730957
41,0.4805194805194805,0.4444444444444444,3.2264864444732666,3.7912449836730957
42,0.4805194805194805,0.4444444444444444,3.2264864444732666,3.7912449836730957
43,0.4805194805194805,0.4444444444444444,3.2264864444732666,3.7912449836730957
44,0.4805194805194805,0.4444444444444444,3.2264864444732666,3.7912449836730957
45,0.4805194805194805,0.4444444444444444,3.2264864444732666,3.7912449836730957
46,0.4805194805194805,0.4444444444444444,3.2264864444732666,3.7912449836730957
47,0.4805194805194805,0.4444444444444444,3.2264864444732666,3.7912449836730957
